Fuente,Categora,Título,Empresa,Ubicacin,Modalidad,Idioma Solicitado,Nivel de Puesto,Salario,Tipo de Empresa,Fecha,Descripción,URL,Palabras_Clave,Idioma,Nivel del Puesto,Link,Categora STEM,Tags,Conteo_Ttulo,salario_mensual,valor,periodo,moneda,crc,crc_limpio,cluster_id,Categora_refinada,texto_enriquecido,rango_salarial_crc,categoria_refinada_crc,cluster_refinado,cluster_nombre,rango_detallado,subcluster,cluster_nuevo,cluster_final
LinkedIn,analistas de investigacin operativa,operations analyst international,permitflow,hojancha guanacaste costa rica,no especificado,,,3650,internacional,2025-10-04 00:00:00,about permitflow permitflow is building ai agents for the 16t construction industry were creating the leading preconstruction platform starting with the 12b permitting market our platform automates the slow manual permitting process for builders handling everything from jurisdiction research to application preparation submission and realtime tracking by turning fragmented regulations and workflows into structured intelligent systems we help contractors move faster reduce risk and scale with confidence weve raised over 365m with kleiner perkins leading our series a with participation from initialized capital y combinator felicis ventures and altos ventures our backers include founders and executives from openai google procore servicetitan zillow plangrid uber and more we are a team of architects engineers permitting experts and product builders who know the pain of preconstruction firsthand and are committed to solving it demand is growing faster than we can keep up and were looking for top talent to help us scale what youll do process coordination compliance manage workflows oversee the lifecycle of tasks and projects including gathering information completing necessary steps and ensuring submissions or deliverables are properly handled ensure accuracy standards verify that all required information and documentation meet established guidelines and expectations monitor progress followups track the status of ongoing tasks proactively address delays and facilitate timely completion communication customer support point of contact serve a supporting liaison for stakeholders providing updates on timelines requirements and progress communication responsibilities communicate with 3rd parties through phone calls and emails address inquiries and concerns professionally generate reports to keep teams and stakeholders informed project task management maintain workflow efficiency ensure tasks align with established service levels and deadlines workspace organization assign and manage access to relevant tools and resources adjust timelines and address critical tasks as needed keep progress updates current support operations assist in transitions and handovers contribute to presentations and documentation as needed maintain accurate records and reports optimization continuous improvement streamline processes identify opportunities to improve workflows remove bottlenecks and enhance efficiency skill development expand knowledge of industry tools and best practices to improve overall effectiveness what you need a fast and reliable internet connection is required back up connection is recommended laptop or desktop with no less than 8 gb ram minimum of intel core i5 processor or equivalent a quality video camera is recommended for zoom meetings noise cancelling microphone qualifications fit excellent communication strong proficiency in english both written and spoken organizational skills ability to manage multiple tasks deadlines and team needs efficiently time management ability to prioritize tasks effectively manage multiple projects simultaneously and meet deadlines consistently problemsolving proactive in identifying challenges and implementing effective solutions team collaboration strong interpersonal skills to ensure alignment and smooth teamwork techsavvy proficient in project management tools including aidriven optimizations attention to detail ensures quality control and adherence to project goals adaptability comfortable navigating a fastpaced environment and handling diverse tasks check out this page to listen to what some of our international members have to say about working at permitflow show more,,,ingls,Avanzado,https://cr.linkedin.com/jobs/view/operations-analyst-international-at-permitflow-4205746093?position=3&pageNum=0&refId=m%2F0Y6XwHzpkfd0It0YWgyw%3D%3D&trackingId=jUHnZ%2BX8VLy962C5uxShJA%3D%3D,,,1,3650.0,3650,mensual,USD,1861500.0,1861500.0,1,analistas de investigacin operativa (medio-bajo),"Categoría laboral: analistas de investigacin operativa (medio-bajo). nivel medio-bajo. Salario en colones: ₡1,861,500.",Alto,analistas de investigacin operativa (Mid),1,C_4_2,₡1M-₡2M,1.0,C_4_2,C6
RemoteOK,optometrists,paid me analyst,cloudwalk,remoto,remoto,,,30000 60000 per year,internacional,2025-11-08 00:00:00,cloudwalk apply now 3655 views 478 applied 13 share this job get a rokco short link cloudwalk is hiring a remote paid media data analyst about cloudwalk we are not just another fintech unicorn we are a pack of dreamers makers and tech enthusiasts building the future of payments with millions of happy customers and a hunger for innovation were now expanding our neural network literally and metaphorically about the role join our squad of shapeshifters and technophiles to elevate cloudwalks paid media performance through strategic data analysis this role is perfect for experienced professionals eager to bridge the gap between media data insights and business strategy in an aifirst environment what youll be doing investmentgrade media analysis conduct comprehensive paid media performance analyses and competitive intelligence using aipowered research tools to build strategic recommendations for media investment crossfunctional media strategy partner with marketing product and business development teams to identify growth opportunities and optimize media spend using ai collaboration tools aiaugmented media analytics analyze campaign datasets to uncover strategic insights using aipowered analytics platforms model attribution scenarios and translate findings into actionable media optimization recommendations performance monitoring develop aienhanced frameworks to monitor media performance and create executive dashboards with realtime insights and predictive analytics for media roi market intelligence conduct analyses on digital advertising trends and competitor media strategies using aipowered market intelligence tools to inform media positioning and budget allocation strategic communication transform complex media analyses into clear actionable recommendations supported by aigenerated insights for leadership and marketing teams what youll need to succeed think strategically about media have a natural curiosity and systematic approach to media performance problems with comfort working alongside ai systems while maintaining analytical rigor bring investmentvc experience have handson experience in deal evaluation market analysis and investment memo creation from vc private equity or investment roles with understanding of media roi datafluent comfortable interpreting and modeling media data insights with interest in using aipowered analytics tools to enhance campaign analysis capabilities collaborate crossfunctionally can work effectively across marketing product and business functions to translate media insights between technical and business stakeholders master ai tools ability to effectively prompt and collaborate with ai systems for enhanced media analysis output quality and task automation learn fast adapt demonstrated ability to quickly understand new media platforms and adapt to fastchanging digital advertising environments with enthusiasm for learning new ai tools understand media business strong grasp of media attribution models performance metrics and campaign optimization plus interest in how ai transforms media strategy speak fluent english professional proficiency required nice to have fintech media experience experience with payments financial services or related technology sectors media campaigns especially aiml applications in advertising startup experience understanding of highgrowth company media dynamics particularly in aiadopting organizations financial modeling skills comfort with building and interpreting media roi models ideally with aiassisted modeling tools business development interest interest in partnership evaluation media vendor relationships or growth marketing strategies ai tool experience experience with aipowered research analysis or productivity tools such as advanced llms or automated media data synthesis platforms join us at cloudwalk where were not just engineering solutions were building a smarter aidriven future for paymentstogether by applying for this position your data will be processed as per cloudwalks privacy policy that you can readhere in portugueseandhere in english salary and compensation no salary data published by company so we estimated salary based on similar jobs related to marketing and marketing jobs that are similar 30000 60000year benefits 401k distributed team async vision insurance dental insurance medical insurance unlimited vacation paid time off 4 day workweek 401k matching company retreats coworking budget learning budget free gym membership mental wellness budget home office budget pay in crypto pseudonymous profit sharing equity compensation no whiteboard interview no monitoring system no politics at work we hire old and young location brasilia,,,ingls,No identificado,https://remoteok.com/remote-jobs/remote-paid-media-data-analyst-cloudwalk-1093722,,,1,3750.0,45000,anual,USD,1912500.0,1912500.0,1,optometrists (medio-bajo),"Categoría laboral: optometrists (medio-bajo). nivel medio-bajo. Salario en colones: ₡1,912,500.",Alto,optometrists (Mid),1,C_4_2,₡1M-₡2M,1.0,C_4_2,C6
Empleos.net,area ethnic and cultural studies teachers postsecondary,ingeniero mecanico industrial,panajobs recruiting sa,alajuela costa rica,no especificado,No especificado,no identificado,4000,no especificado,2025-08-01 00:00:00,acerca de la vacantefunciones del puestodisenar modificar y actualizar componentes y equipos mecanicos utilizando solidworks y cadparticipar en el desarrollo ensamblaje y mejora de maquinas perforadoras de suelointerpretar correctamente planos tecnicos dibujos y especificaciones de ingenieriaaplicar conocimientos de hidraulica electricidad y electronica para el diseno y funcionamiento de maquinariagestionar e implementar procesos en sistemas mrperp relacionados con produccion materiales y mantenimientocoordinar con el area de produccion para garantizar la eficiencia y calidad de los equipos mecanicosbrindar soporte tecnico en la resolucion de fallas o mejoras en las maquinas y equipos de plantarealizar inspecciones periodicas y reportes tecnicos del estado de los equiposasegurar el cumplimiento de normas de seguridad y calidad dentro del taller de produccioncolaborar con otros departamentos en proyectos de mejora continua y optimizacion de procesosrequisitos del puestodominio de solidworks y cad indispensableconocimientos en conceptos electronicos hidraulicos y electricosexperiencia en sistemas mrperp indispensablecapacidad para interpretar planos dibujos y especificaciones tecnicasingles 100 hablado y escritodisponibilidad para viajar y para inicio inmediatovehiculo propio deseableexperiencia deseadaempresa de estudios de suelo requiere profesional con experiencia en plantas de manufactura preferible en maquinas de perforacion de suelos de 45 anos de experiencia en puestos de ingenieria mecanica o ingenieria industrial,https://empleos.net/puesto/372773_ingeniero-mecanico-industrial-solidworks-y-cad-indispensable-bilingue,,no especificado,No identificado,,,,1,4000.0,4000,mensual,USD,2040000.0,2040000.0,0,area ethnic and cultural studies teachers postsecondary (medio-bajo),"Categoría laboral: area ethnic and cultural studies teachers postsecondary (medio-bajo). nivel medio-bajo. Salario en colones: ₡2,040,000.",Muy Alto,area ethnic and cultural studies teachers postsecondary (Mid),1,C_4_3,₡2M-₡3M,2.0,C_4_3,C7
LinkedIn,data scientists,aiml engineer,oneseven tech ost,san jos san jose costa rica,no especificado,,,4000,internacional,2025-05-06 00:00:00,details as an aifirst aiml engineer youll be architecting and deploying intelligent systems that leverage cuttingedge ai technologies including langchain orchestration autonomous ai agents and robust aws cloud infrastructure we are seeking expertise in modern aiml frameworks agentic systems and scalable backend development using nodejs and python your aipowered engineering approach will create sophisticated machine learning solutions that drive autonomous decisionmaking and solve complex business challenges at enterprise scale about you you are an aiml specialist who has fully embraced aifirst development methodologies using advanced ai tools eg copilot chatgpt claude codellama to accelerate your machine learning workflows youre equally comfortable building langchain orchestration pipelines deploying hugging face models developing autonomous ai agents and architecting scalable aws backend systems using nodejs and python you move fast capable of shipping complete productionready features within 1 week cycles you are a proactive person and a gogetter willing to go the extra mile you understand that modern ai engineering means creating intelligent systems that can reason learn and act autonomously while maintaining reliability and performance you thrive using tdd methods mlops practices and agile methodologies while focusing on finding elegant solutions to complex ai challenges this is a hybrid role where youll be spending your time across 4 core functions internal projects 25 building and maintaining onesevens internal ai tools and platforms sales engineering 25 supporting sales team with technical demos proofofconcepts and client presentations aifirst engineering and innovation sprints 25 rapid prototyping and innovation on cuttingedge ai technologies forward deployed engineering 25 working directly with clients onsite or embedded in their teams to deliver solutions qualifications technical requirements core aiml skills 4 years aiml development experience with production deployments fluent english required strong written and verbal communication skills for direct client interaction 9am5pm est availability with reliable workspaceinternet willing to work extra hours fast execution mindset must be able to ship complete features within 1 week strong system architecture experience designing scalable distributed aiml systems expertlevel langchain experience for ai orchestration and workflow management hugging face experience transformers model integration and deployment extensive ai agent development with langchain or google vertex ai heavy aws cloud experience particularly with bedrock sagemaker and aiml services backend generalist comfortable with nodejs and python for ai service development agile methodologies experience startup environment passion independent problemsolver team player willing to work extra hours ai agent langchain expertise required langchain framework mastery for complex ai workflow orchestration hugging face integration transformers model deployment and api integration ai agent architecture design with langchain or google vertex ai prompt engineering and chainofthought optimization vector databases and embedding systems pinecone pgvector chroma rag pipeline development and optimization llm integration across multiple providers openai anthropic aws bedrock hugging face agentic system design with memory planning and execution capabilities backend cloud infrastructure heavy aws cloud services experience lambda api gateway s3 rds sagemaker bedrock system architecture design for highscale distributed aiml applications microservices architecture and design patterns for ai systems at scale nodejs and python backend development for ai service apis restful api design and graphql for ai service integration database design and management for ai data workflows modern javascripttypescript and python async programming mlops integration cicd pipelines and github actions for ml model deployment model versioning monitoring and automated retraining workflows container orchestration docker kubernetes for ai services performance optimization for highthroughput ai systems modern authentication and secure api design for ai endpoints api security implementation xss csrf protection bonus qualifications advanced hugging face experience finetuning custom models optimization multimodal ai experience vision audio text processing advanced prompt engineering and finetuning experience devops and infrastructure as code terraform cloudformation database optimization for vector search and ai workloads additional cloud platforms azure ai google vertex ai knowledge graph integration and semantic reasoning project deliverables youll be working on building a comprehensive aipowered business intelligence system with autonomous agent capabilities key deliverables include core ai agent platform multiagent orchestration system with langchain workflow management autonomous reasoning agents with tool integration and decisionmaking capabilities intelligent document processing pipeline with advanced ocr and classification realtime ai analysis dashboard with predictive insights and recommendations advanced ai workflows ragpowered knowledge synthesis with multisource data integration automated business process agents with approval workflows and notifications aidriven anomaly detection with proactive alerting and response systems intelligent api orchestration with dynamic routing and load balancing comprehensive agent performance monitoring with usage analytics and optimization insights integration deployment systems scalable aws backend infrastructure with autoscaling ai services production mlops pipeline with automated model deployment and monitoring multitenant ai service architecture with usage tracking and billing integration realtime ai api gateway with rate limiting and authentication benefitscompensation fully remote contractbased with us company 4000mo 8000mo depending on experience and project duration companypaid pto plan 9am5pm est international team of 15 to apply send your resume in english please include the url of your linkedin profile include website references github repositories and any other online references that would highlight your prior work for the qualifications described in this role automatic disqualification you will be automatically disqualified if your resume is not in english or you dont include your linkedin profile url about oneseven tech oneseven tech is a premier digital product studio serving both highgrowth startups and established enterprises weve partnered with startup clients who have collectively raised over 100m in venture capital while our enterprise portfolio includes 2000 person hospitality groups and publicly traded nasdaq companies our passion lies in crafting exceptional aipowered digital products that drive real business success joining oneseven means working alongside a skillful team of consultants where youll sharpen your aiml expertise expand your capabilities and contribute to cuttingedge solutions for industryleading clients osts headquarters is in miami florida but our employees work remotely worldwide our 3 main locations are miami mexico city mexico and buenos aires argentina show more,,,ingls,Experto,https://cr.linkedin.com/jobs/view/ai-ml-engineer-at-oneseven-tech-ost-4241281844?position=3&pageNum=0&refId=2JR6kGHfj3S4t09vHcuYHg%3D%3D&trackingId=ZXrwwtXTZGOTTMWO1k709Q%3D%3D,,,2,4000.0,4000,mensual,USD,2040000.0,2040000.0,1,data scientists (medio-bajo),"Categoría laboral: data scientists (medio-bajo). nivel medio-bajo. Salario en colones: ₡2,040,000.",Muy Alto,data scientists (Mid),1,C_4_2,₡2M-₡3M,1.0,C_4_2,C6
RemoteOK,pharmacists,content social,aragon,remoto,remoto,,,40000 100000 per year,internacional,2025-11-08 00:00:00,aragon apply now 5 views 1 applied 20 share this job get a rokco short link aragon is hiring a remote content social lead aragon is a team of 20 people that spans a broad range of backgrounds interests and geographies were entrepreneurs technologists and skeptics troublemakers and problem solvers who are building unstoppable tooling for the creation and management of onchain organizations our mission is to enable any organization to experiment with governance at the speed of software and we envision a world where humans can coordinate by the rule of code reducing the need for enforcement by trusted systems often through the use of violence aragon launched the first dao framework in 2017 securing over 35 billion in assets for the likes of lido and curve we are currently building the next generation of tooling for onchain organizations to govern grow and accrue value with a fullstack suite of products and services currently used by projects such as polygon and taiko aragon is looking for a content social lead well versed in web3 infrastructure protocols networks and defi to join its marketing team as the content social lead youll report directly to the head of marketing and lead the strategy and execution across aragons core content platforms blog social and email what do we expect from the content manager social lead 3 years of experience in content marketing or social media marketing 3 years of experience working in web3 namely b2b marketing strong understanding of decentralized infrastructure protocols governance tokenomics and defi strong understanding of web3 culture with a finger on the pulse within the industry experience working with multiple communication verticals like social blog email multimedia livestreams experience working with thirdparty tooling like crms semrush figma experience working and coordinating professionally with industry partners on collaborative projects experience driving seo strategies and a solid understanding of key frameworks for content marketing ability to write technical content and documentation ability to effectively communicate deeply technical concepts with differing applications to varied audiences native or fluent in written english responsibilities own the strategy maintenance and distribution of content on aragons blog and resource library own the strategy maintenance content and growth of aragons key social media platforms namely twitter x and linkedin lead ideation planning and execution for growth initiatives on social media channels leveraging new opportunities across both existing and new channels identify and keep on top of web3 culture and industry trends to implement and leverage within our own social strategy drive multimedia content campaigns like spaces and livestreams devise a strategy for and continue to maintain email communications for aragon support the head of marketing on gtm and campaigns as and where content plays a key role support partner launches and initiatives through content and social planning execution support the product team in the development and maintenance of aragons docs we value freedom and responsibility among our contributors in practice this means that were a remotely distributed organization thats flexible but pragmatic the team gets together for quarterly inperson offsites where we strengthen our alignment drive projects forward and have fun in different locations across europe we will trust you to accommodate and support your team and communicate if you ever feel stretched thin you will get all of the resources needed to be effective whether its for setting up your remote work environment or a personal development budget you will be a partowner of aragon x and you are expected to work with this mentality this role reports to aragon x a swiss ag dedicated to advancing the aragon project we are an equal opportunity employer supporting a community of dao creators developers and users experimenting with new forms of social coordination and governance salary and compensation no salary data published by company so we estimated salary based on similar jobs related to web3 and marketing jobs that are similar 40000 100000year location remote anywhere,,,ingls,No identificado,https://remoteok.com/remote-jobs/remote-content-amp-social-lead-aragon-1093797,,,123,5833.333333333333,70000,anual,USD,2975000.0,2975000.0,1,pharmacists (medio-alto),"Categoría laboral: pharmacists (medio-alto). nivel medio-alto. Salario en colones: ₡2,975,000.",Muy Alto,pharmacists (Senior),1,C_4_2,₡2M-₡3M,1.0,C_4_2,C6
RemoteOK,psiquiatras,strategy,coinsph,remoto,remoto,,,47500 100000 per year,internacional,2025-11-08 00:00:00,coinsph apply now 2 views share this job get a rokco short link coinsph is hiring a remote strategy manager join the pioneer crypto brand in the philippines coins is the most established crypto brand in the philippines and has gained the trust of more than 18 million users through the easytouse mobile app users can buy and sell a variety of different cryptocurrencies and access a wide range of financial services coins is fully regulated by the bangko sentral ng pilipinas bsp and is the first ever cryptobased company in asia to hold both virtual currency and electronic money issuer licenses from a central bank the strategy manager will play a key role in shaping and driving strategic initiatives and partnerships that align with coinsphs longterm growth objectives this role involves conducting indepth market analysis identifying opportunities developing strategic plans and collaborating across functional teams to drive business growth across the crypto web3 and payments verticals strong data visualization and reporting skills using tableau are essential to support performance tracking and insight generation what youll do strategic planning market expansion analyze market trends competitive landscapes and regulatory developments to inform strategic business decisions identify and assess new growth opportunities across crypto web3 payments and financial technology sectors develop gotomarket strategies for new products partnerships and market crossfunctional collaboration work closely with product marketing legal compliance and finance teams to ensure alignment of partnership strategies with company priorities support operational execution of partnerships and internal projects ensuring ontime delivery and kpis are met performance tracking reporting develop business cases and financial models to evaluate the roi of initiatives track key business metrics and deliver insights to leadership on business performance and opportunities use tableau to visualize performance data identify trends and present actionable insights to stakeholders what youll need bachelors degree in business economics finance or a related field mba or equivalent is a plus5 years of experience in business development strategy management consulting venture capital or a similar field proven experience in fintech crypto or digital payments is highly preferred strong analytical and commercial acumen with a comfort level in financial modeling and market research excellent communication and negotiation skills selfstarter who thrives in a fastpaced dynamic and collaborative environment familiarity with web3 ecosystems crypto products or blockchain technologies is a strong advantage join the coins team now meaningful collaborations the successful candidate will work crossfunctionally with other relevant teams to carry out implementations that will improve and create an impact on customer experience scalable growth be part of a fastgrowing organization with the vision to expand its territories outside apac which will provide opportunities for career advancement a space for bright ideas let your bright ideas be converted into meaningful changes coins culture welcomes new ideas backed up by data to create an impact salary and compensation no salary data published by company so we estimated salary based on similar jobs related to web3 crypto finance and mobile jobs that are similar 47500 100000year location taguig city metro manila philippines,,,no especificado,No identificado,https://remoteok.com/remote-jobs/remote-strategy-manager-coins-ph-1093798,,,16,6145.833333333333,73750,anual,USD,3134375.0,3134375.0,1,psiquiatras (medio-alto),"Categoría laboral: psiquiatras (medio-alto). nivel medio-alto. Salario en colones: ₡3,134,375.",Muy Alto,psiquiatras (Senior),1,C_4_2,₡3M-₡4M,1.0,C_4_2,C6
LinkedIn,analistas de sistemas informticos,qa engineer windows internals,sur latam,costa rica,no especificado,,,6500,internacional,7/21/2025 0:00,our client is looking for a highly technical qa engineer with deep expertise in windows internals networking and application compatibility testing you will be responsible for validating lowlevel functionality such as drivers hooks and system apis across our windows secure enclave platform this is not a checkbox qa role youll be reverseengineering app behaviors designing compatibility matrices and creating regression suites that validate complex interactions between windows components 3rd party software and integrations into the windows ecosystem this role sits within a deeply technical team building endpoint security and systemlevel compatibility software for unmanaged or byod endpoints youll work sidebyside with developers who write kernelmode and usermode code about the role design and execute test strategies for lowlevel windows functionality file system filters network stack integrations kerneluser hooks etc test application compatibility for hundreds of realworld desktop applications in containerizedsandboxed environments build and maintain robust manual and automated regression test suites investigate complex system interactions using tools like process monitor windbg etw and sysinternals file isolate and document hardtoreproduce defects with deep system context collaborate with developers and product managers to understand technical requirements and corner cases develop automation tools and scripts python powershell c to streamline regression and compatibility testing requirements 5 years of windows qa or sdet experience with a focus on drivers internals or endpoint security products deep understanding of windows os internals eg kernelusermode transitions alpc wfp ndis minifilters etc proven experience testing file systems registry behavior networking stacks service lifecycles and group policy interactions comfort working with debuggers profilers and diagnostic tools strong experience validating application behavior in controlledsandboxed environments familiarity with compatibility testing of major enterprise apps ms office zoom teams citrix vpns etc scripting and automation experience in python powershell or c strong communication skills and meticulous bug reporting practices benefits salary range 6500 usd month holidays unlimited pto show less,,,no especificado,Experto,https://cr.linkedin.com/jobs/view/senior-qa-engineer-windows-internals-at-sur-latam-4271002527?position=47&pageNum=0&refId=pdQUxSGDvr58wsGh8thcDg%3D%3D&trackingId=KTmOiCWgsqk1awMUVDX2Fw%3D%3D,,,1,6500.0,6500,mensual,USD,3315000.0,3315000.0,1,analistas de sistemas informticos (medio-alto),"Categoría laboral: analistas de sistemas informticos (medio-alto). nivel medio-alto. Salario en colones: ₡3,315,000.",Muy Alto,analistas de sistemas informticos (Senior),1,C_4_1,₡3M-₡4M,0.0,C_4_1,C2
LinkedIn,computer programmers,software development engineer in test windows,sur latam,costa rica,no especificado,,,7500,internacional,7/21/2025 0:00,this role is ideal for someone who excels in testing complex windows drivers endpoint security products and thrives on creating sophisticated automation frameworks youll be part of a dedicated team focused on protecting company data and apps on unmanaged and byod computerswithout relying on traditional vdi solutions your expertise will directly impact our ability to deliver secure seamless experiences to users in flexible distributed workplaces responsibilities include developing comprehensive automated tests deep diving into windows os internals debugging intricate driver issues and working closely with win32 apis youll have the freedom to explore and leverage ai and advanced tooling to enhance your test strategies and efficiency responsibilities work with product development teams throughout the product life cycle to ensure software quality requirements and goals are established and met responsible for automating functional and nonfunctional tests to reduce test duration build and maintenance of automation code and frameworks that test both kernel mode and driver mode capabilities perform code reviews and white box testing to uncover defects early in the product life cycle requirements strong proficiency in at least two of the following languages python c c deep experience working directly with win32 apis solid knowledge of windows os internals including com ipc mechanisms memory management and the windows security model experience developing automated test frameworks or comprehensive test suites targeting windows desktop applications and drivers excellent debugging and troubleshooting skills including the use of tools such as windbg process monitor windows performance analyzer and similar diagnostic tools nice to have experience in reverse engineering disassembly or debugging at the kerneldriver level practical knowledge of functional and regression testing methodologies for desktop applications familiarity with performance testing techniques soak stress load testing background in virtualization platforms data center operations or vm lifecycle management experience integrating aillmbased solutions into automation to improve testing efficiency benefits salary 7500 usd month holidays unlimited pto show more,,,no especificado,Experto,https://cr.linkedin.com/jobs/view/software-development-engineer-in-test-windows-at-sur-latam-4270697925?position=24&pageNum=0&refId=%2FI7AERGP39Kl%2BkINRhf%2BKQ%3D%3D&trackingId=Alrdf2k6HjQWlSP3uEgWrA%3D%3D,,,2,7500.0,7500,mensual,USD,3825000.0,3825000.0,1,computer programmers (alto),"Categoría laboral: computer programmers (alto). nivel alto o de liderazgo. Salario en colones: ₡3,825,000.",Muy Alto,Programadores (Senior),1,C_4_1,₡3M-₡4M,0.0,C_4_1,C2
LinkedIn,computer programmers,software development engineer in test macos,sur latam,costa rica,no especificado,,,7500,internacional,2025-08-08 00:00:00,our us based client is looking for a deeply technical and handson software development engineer in test macos to own the quality of their macos integration layers including endpoint security agents network extensions and other systemlevel components youll work closely with engineering and product teams to build highfidelity automated tests validate complex behavior across macos internals and ensure our platforms reliability security and compatibility on apple hardware this is not just ui testing this is system extension testing sandbox boundary validation and building test frameworks that simulate realworld macos system behavior under enterprise security constraints responsibilities work with product development teams throughout the product life cycle to ensure software quality requirements and goals are established and met responsible for automating functional and nonfunctional tests to reduce test duration design build and maintain automated test infrastructure for systemlevel macos functionality especially around perform code reviews and white box testing to uncover defects early in the product life cycle requirements strong proficiency in at least two of the following languages python swift objc design build and maintain automated test infrastructure for systemlevel macos functionality especially around endpoint security network extensions accessibility and other mac frameworks experience developing automated test frameworks or comprehensive test suites targeting macos desktop applications and platform functionality participate in architectural and design reviews with engineering and product drive regression exploratory and compatibility testing across macos versions including sonoma and beyond excellent debugging and troubleshooting skills on macos nice to have experience in reverse engineering disassembly or debugging at the kerneldriver level is highly desirable practical knowledge of functional and regression testing methodologies for desktop applications familiarity with performance testing techniques soak stress load testing background in virtualization platforms data center operations or vm lifecycle management experience integrating aillmbased solutions into automation to improve testing efficiency benefits salary 7500 usd month holidays unlimited pto show more,,,no especificado,No especificado,https://cr.linkedin.com/jobs/view/software-development-engineer-in-test-macos-at-sur-latam-4280265106?position=39&pageNum=0&refId=%2FI7AERGP39Kl%2BkINRhf%2BKQ%3D%3D&trackingId=Cq4wwv18zoEJ%2BG%2BPsFdOug%3D%3D,,,3,7500.0,7500,mensual,USD,3825000.0,3825000.0,1,computer programmers (alto),"Categoría laboral: computer programmers (alto). nivel alto o de liderazgo. Salario en colones: ₡3,825,000.",Muy Alto,Programadores (Senior),1,C_4_1,₡3M-₡4M,0.0,C_4_1,C2
LinkedIn,computer programmers,coders ai,braintrust,costa rica,no especificado,,,12000 per month,internacional,6/26/2025 0:00,swift python java go verilog typescript javascript c or c coding experience required this is a great opportunity to supplement your income while looking for longer or more fulltime work all while contributing to the development of new ai models using your domain expertise our client has hired over 1000 braintrust talent and intends to hire hundreds more many braintrust coders earn over 12000 per month youll have the flexibility to work as much or as little as you choose 20hrsweek is suggested but not a limit start working in as little as 48 hours your final hourly rate will be chosen by outlier ai and determined by your location what to expect if qualified youll be invited to complete a brief questionnaire that takes 35 minutes if you successfully pass the questionnaire youll be approved and able to begin work asap required qualifications proficiency working one of the following languages swift python java go verilog typescript javascript c or c complete fluency in the english language is required you should be able to describe code and abstract information in a clear way preferred qualifications bachelors andor masters degree in computer science or equivalent students are welcome note outlier ai is partnering with remotasks for this opportunity show less,,,ingls,Experto,https://cr.linkedin.com/jobs/view/coders-ai-training-remote-at-braintrust-4201825164?position=1&pageNum=0&refId=%2FI7AERGP39Kl%2BkINRhf%2BKQ%3D%3D&trackingId=yvoVm2YhnQyu0K0xTXI1wQ%3D%3D,,,6,12000.0,12000,mensual,USD,6120000.0,6120000.0,1,computer programmers (alto),"Categoría laboral: computer programmers (alto). nivel alto o de liderazgo. Salario en colones: ₡6,120,000.",Muy Alto,Programadores (Lead/Architect),1,C_4_1,> ₡5M,0.0,C_4_1,C2
